bodyId_post,class,celltypePredictedNt,predictedNtProb,hemilineage,modality,size,type_post,downstream,upstream,description
23216,intrinsic neuron,gaba,0.7511128783226013,TBD,-,512104587,INXXX382,2428,2100,Was A7 but partner seemed like A6
23329,intrinsic neuron,gaba,0.7749475836753845,00A,chemosensory_unknown,545407125,IN00A033,2607,1242,could be midline
23345,intrinsic neuron,acetylcholine,0.9036447405815125,01A,chemosensory_unknown,551341825,IN01A059,1940,2816,"aV, contra only"
23392,sensory neuron,acetylcholine,0.6212602853775024,-,chemosensory,390260957,SNch01,2982,316,-
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23684,sensory neuron,acetylcholine,0.5879998207092285,-,chemosensory,378868330,SNch01,3403,326,-
23757,intrinsic neuron,acetylcholine,0.7659229040145874,TBD,chemosensory_unknown,561449660,INXXX370,3192,1467,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
24165,sensory neuron,acetylcholine,0.7678102850914001,-,chemosensory,378300011,SNch01,2894,303,-
24180,sensory neuron,acetylcholine,0.8273647427558899,-,chemosensory,359128096,SNch01,2709,281,-
24289,intrinsic neuron,glutamate,0.8381850123405457,02A,chemosensory_unknown,349428616,IN02A044,1283,565,aV
24552,intrinsic neuron,acetylcholine,0.8939825892448425,23B,mixed,485923862,IN23B055,1911,2347,23B? in T3 RHS
24862,intrinsic neuron,acetylcholine,0.9492077231407166,TBD,-,547614310,INXXX365,2214,1611,-
24874,intrinsic neuron,gaba,0.8302377462387085,TBD,chemosensory_unknown,522661272,INXXX369,3694,1368,-
25001,intrinsic neuron,glutamate,0.7125620245933533,02A,chemosensory_unknown,371350979,IN02A044,1408,860,aV
25773,intrinsic neuron,gaba,0.9148769974708557,TBD,unknown,324120399,INXXX440,966,647,-
26664,sensory neuron,acetylcholine,0.7523783445358276,-,chemosensory,368848461,SNch01,2461,243,-
28513,intrinsic neuron,gaba,0.8321582078933716,00A,chemosensory_unknown,704040014,IN00A033,3983,1272,-
30204,intrinsic neuron,gaba,0.9471474289894104,TBD,unknown,299984919,INXXX440,917,640,-
30464,ascending neuron,acetylcholine,0.839637041091919,09B,unknown,876332184,AN09B037,363,1774,9B? ECM; was A5
32348,intrinsic neuron,gaba,0.9191730618476868,TBD,unknown,269182145,INXXX440,764,609,A4 or A5
33558,intrinsic neuron,acetylcholine,0.9438371062278748,19B,chemosensory_unknown,622223909,IN19B068,3652,1479,pI? fig 8; 19B?
33785,intrinsic neuron,gaba,0.833977460861206,TBD,tactile_unknown,204952603,INXXX429,797,826,was: A4; aV
39142,intrinsic neuron,gaba,0.7827115654945374,TBD,tactile_unknown,264380354,INXXX429,1171,1187,-
41078,intrinsic neuron,gaba,0.8973782062530518,TBD,unknown,226177050,INXXX455,1048,998,-
101527,sensory neuron,acetylcholine,0.7024539113044739,-,chemosensory,503959715,SNch01,3761,760,-
102359,intrinsic neuron,acetylcholine,0.929660439491272,01A,chemosensory_unknown,761868735,IN01A045,4150,2079,"aV, ipsi ventral dendrites, contra axon"
102798,intrinsic neuron,acetylcholine,0.9594910740852356,19B,chemosensory_unknown,616137879,IN19B068,3616,1660,pI? fig 8; 19B?
152738,sensory neuron,acetylcholine,0.7622908353805542,-,chemosensory,400959465,SNch01,2602,331,-
153874,intrinsic neuron,acetylcholine,0.8210230469703674,TBD,-,971220564,INXXX244,3878,2236,-
155278,intrinsic neuron,acetylcholine,0.9328480362892151,01A,chemosensory_unknown,526107360,IN01A059,2067,2908,-
163348,intrinsic neuron,gaba,0.9111496806144714,TBD,unknown,244291794,INXXX455,877,934,aV
164113,intrinsic neuron,gaba,0.8653601408004761,TBD,tactile_unknown,206260324,INXXX429,645,682,was: A4; aV heads ventrally along midline
164552,intrinsic neuron,acetylcholine,0.8630427718162537,TBD,unknown,2204796512,INXXX100,8887,11748,-
164570,intrinsic neuron,glutamate,0.6981445550918579,02A,chemosensory_unknown,458541493,IN02A044,1759,1004,aV; Runs with 2A in A3
205886,Interneuron TBD,unclear,0.5557059049606323,-,-,91838525,unknown,1410,140,"large fragment, probably cut off from T2 interneuron"
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10359,motor neuron,glutamate,0.36093318462371826,TBD,-,4482382699,MNad23,47,3575,-
10505,motor neuron,glutamate,0.5353371500968933,TBD,-,3956106699,MNad23,19,3410,-
10878,ascending neuron,acetylcholine,0.9370914101600647,TBD,mixed,2483657766,ANXXX055,10012,8567,-
11087,intrinsic neuron,acetylcholine,0.9430294632911682,01A,chemosensory_unknown,589595141,IN01A061,2298,2969,-
11296,efferent neuron,acetylcholine,0.5739191174507141,00B,-,1878657079,EN00B013,15,2538,-
11334,efferent neuron,acetylcholine,0.7877780795097351,00B,-,2421343038,EN00B013,886,3158,is this a blank? DS
11453,efferent neuron,gaba,0.4014788866043091,00B,-,2404405437,EN00B016,22,2881,dorsal
11469,efferent neuron,acetylcholine,0.34182679653167725,00B,-,2399933852,EN00B010,7,2631,-
11554,efferent neuron,acetylcholine,0.6378896236419678,00B,-,2465662179,EN00B013,5,2439,-
11648,intrinsic neuron,acetylcholine,0.9563730955123901,TBD,-,2279961645,INXXX084,8741,5226,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11765,efferent neuron,gaba,0.43569573760032654,00B,-,2182603886,EN00B014,19,2414,-
11789,ascending neuron,acetylcholine,0.9197999238967896,05B,-,2299171807,AN05B097,4960,2134,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11839,descending neuron,gaba,0.7862588167190552,NA,tactile_unknown,2237792761,DNxn180,14889,1574,-
11870,intrinsic neuron,acetylcholine,0.9583633542060852,TBD,-,2138325169,INXXX084,8383,4924,-
11873,intrinsic neuron,acetylcholine,0.9635022878646851,TBD,-,2196175505,INXXX084,8508,4949,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11959,descending neuron,gaba,0.9039970636367798,NA,chemosensory_unknown,4375046907,DNg98,38669,1916,-
11971,efferent neuron,acetylcholine,0.5621886849403381,00B,-,2087344841,EN00B013,11,2417,was A8
12295,ascending neuron,acetylcholine,0.9654042720794678,TBD,-,1899110022,ANXXX099,5409,4476,-
12370,ascending neuron,acetylcholine,0.9306982159614563,08B,mixed,1874538465,AN08B023,8755,5317,grouped with AI
12414,ascending neuron,gaba,0.6896963119506836,05B,chemosensory,1809888397,AN05B025,6512,3398,-
12417,ascending neuron,acetylcholine,0.9372096657752991,TBD,-,1752717285,ANXXX084,7021,3299,A6 or A5?
12574,descending neuron,gaba,0.564406156539917,-,-,1734194522,DNg66,9778,1270,-
12691,intrinsic neuron,acetylcholine,0.9560533165931702,TBD,-,2368720912,INXXX084,8937,4906,-
12912,intrinsic neuron,gaba,0.810690701007843,05B,-,1566279275,IN05B042,5866,2859,-
13190,intrinsic neuron,acetylcholine,0.8296947479248047,TBD,-,1760161382,INXXX149,10910,6251,-
13316,intrinsic neuron,acetylcholine,0.8337713479995728,TBD,-,1542658597,INXXX137,9288,5637,cluster 13620
13534,efferent neuron,acetylcholine,0.40074461698532104,00B,-,1912971359,EN00B018,113,6639,dorsal
13785,intrinsic neuron,acetylcholine,0.8863173723220825,TBD,-,981672531,INXXX239,4292,3273,-
14040,intrinsic neuron,acetylcholine,0.9418187737464905,01A,chemosensory_unknown,574242363,IN01A061,2547,3272,aV mostly contra
14087,intrinsic neuron,acetylcholine,0.93626868724823,TBD,tactile_unknown,668929070,INXXX331,3277,1252,-
14141,ascending neuron,glutamate,0.8588274121284485,TBD,mixed,1307780848,ANXXX202,3803,1107,-
14169,intrinsic neuron,acetylcholine,0.9393914341926575,19B,chemosensory_unknown,560321224,IN19B068,3599,1227,pI? fig 8; 19B?
14188,intrinsic neuron,acetylcholine,0.9583793878555298,01A,chemosensory_unknown,527960741,IN01A061,1975,2847,"aV, contra only, was: A5"
14487,ascending neuron,acetylcholine,0.9574224352836609,TBD,chemosensory_unknown,1171534908,ANXXX196,3657,4066,-
14487,ascending neuron,acetylcholine,0.9574224352836609,TBD,chemosensory_unknown,1171534908,ANXXX196,3657,4066,-
14487,ascending neuron,acetylcholine,0.9574224352836609,TBD,chemosensory_unknown,1171534908,ANXXX196,3657,4066,-
14487,ascending neuron,acetylcholine,0.9574224352836609,TBD,chemosensory_unknown,1171534908,ANXXX196,3657,4066,-
14605,intrinsic neuron,gaba,0.8306366801261902,00A,chemosensory_unknown,1425731564,IN00A024,5099,3350,-
14746,intrinsic neuron,acetylcholine,0.9041355848312378,TBD,-,1084613260,INXXX212,4431,2538,-
14953,intrinsic neuron,acetylcholine,0.8831367492675781,TBD,-,1086092253,INXXX212,4696,2801,-
14957,ascending neuron,acetylcholine,0.8070961236953735,09B,chemosensory,583374940,AN09B033,617,673,-
14957,ascending neuron,acetylcholine,0.8070961236953735,09B,chemosensory,583374940,AN09B033,617,673,-
14957,ascending neuron,acetylcholine,0.8070961236953735,09B,chemosensory,583374940,AN09B033,617,673,-
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15058,intrinsic neuron,acetylcholine,0.9361292719841003,TBD,-,888090095,INXXX231,5326,2336,-
15070,intrinsic neuron,acetylcholine,0.8974912762641907,TBD,-,1051314230,INXXX212,4349,2643,-
15190,intrinsic neuron,acetylcholine,0.8670442700386047,TBD,-,1032385990,INXXX239,4417,3705,-
15469,intrinsic neuron,acetylcholine,0.9445998668670654,01A,-,1001659660,IN01A043,4829,1957,aV; 1A?
15528,intrinsic neuron,acetylcholine,0.8745031952857971,TBD,-,974257818,INXXX239,3950,3158,very close to midline and bilaterally symmetric
15860,intrinsic neuron,gaba,0.8474143147468567,TBD,unknown,930052300,INXXX243,5878,3349,-
15915,sensory neuron,acetylcholine,0.5494201183319092,-,chemosensory,307115538,SNch01,2947,260,-
15920,ascending neuron,acetylcholine,0.8605040311813354,09B,chemosensory_unknown,900485673,AN09B018,1464,2459,-
15935,intrinsic neuron,gaba,0.713293731212616,00A,-,926915071,IN00A027,4178,2542,-
16010,intrinsic neuron,acetylcholine,0.961642324924469,01A,-,910861434,IN01A046,4420,2274,aV contra only
16069,intrinsic neuron,acetylcholine,0.9524257779121399,01A,-,902946414,IN01A043,4949,2135,"aV, ipsi dendrites, contra axons; 1A?"
16084,intrinsic neuron,gaba,0.8726853728294373,TBD,-,788893095,INXXX305,6241,2024,was: group 16084
16089,intrinsic neuron,acetylcholine,0.8656972050666809,01A,chemosensory_unknown,894829510,IN01A045,5194,1614,"aV, ipsi dendrites, contra axon"
16132,intrinsic neuron,acetylcholine,0.8810068368911743,TBD,-,1441609228,INXXX149,9199,4407,-
16163,intrinsic neuron,gaba,0.7797746062278748,00A,-,892181717,IN00A027,4346,2975,-
16251,intrinsic neuron,glutamate,0.9364699721336365,TBD,-,882203781,INXXX279,4284,1454,-
16320,intrinsic neuron,glutamate,0.9396288990974426,TBD,-,873037291,INXXX279,4638,1541,-
16516,intrinsic neuron,acetylcholine,0.9387472867965698,01A,chemosensory_unknown,845930472,IN01A045,4996,2466,"aV, ipsi ventral dendrites, contra axons"
16616,intrinsic neuron,gaba,0.737796425819397,TBD,-,840798623,INXXX303,4307,2830,-
16621,intrinsic neuron,gaba,0.5594451427459717,00A,chemosensory_unknown,913459445,IN00A033,3943,2207,aV
16684,intrinsic neuron,acetylcholine,0.911861002445221,01A,chemosensory_unknown,828129342,IN01A045,5036,2190,"aV, ipsi ventral dendrites, contra axons"
16965,ascending neuron,acetylcholine,0.8073148131370544,09B,chemosensory,804325774,AN09B033,205,325,-
16965,ascending neuron,acetylcholine,0.8073148131370544,09B,chemosensory,804325774,AN09B033,205,325,-
17405,intrinsic neuron,gaba,0.8109568357467651,TBD,unknown,953947813,INXXX243,5984,3472,-
17477,intrinsic neuron,gaba,0.639743447303772,00A,chemosensory_unknown,645619627,IN00A024,3292,1381,-
17983,ascending neuron,acetylcholine,0.9334980249404907,TBD,-,955239742,ANXXX254,2077,1026,-
18033,ascending neuron,acetylcholine,0.9079793095588684,TBD,-,931338146,ANXXX254,2227,1673,-
18531,intrinsic neuron,acetylcholine,0.7846391201019287,TBD,-,969871200,INXXX244,3903,2091,-
19003,intrinsic neuron,gaba,0.9584843516349792,TBD,-,823733945,INXXX268,1880,2097,-
19198,intrinsic neuron,acetylcholine,0.8378874659538269,TBD,-,969897689,INXXX239,3525,2853,very close to midline and bilaterally symmetric
19491,intrinsic neuron,gaba,0.6955551505088806,00A,chemosensory_unknown,613036145,IN00A024,2934,1309,-
20013,ascending neuron,acetylcholine,0.8378108143806458,09B,chemosensory_unknown,551656810,AN09B042,558,581,soma really looks midline but arbours asymmetric; maybe serial 14487
20013,ascending neuron,acetylcholine,0.8378108143806458,09B,chemosensory_unknown,551656810,AN09B042,558,581,soma really looks midline but arbours asymmetric; maybe serial 14487
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20574,intrinsic neuron,gaba,0.7167448401451111,00A,chemosensory_unknown,717543091,IN00A024,3447,1052,was: 14A
20604,intrinsic neuron,gaba,0.8141577839851379,00A,-,937252714,IN00A027,4418,3474,-
20693,intrinsic neuron,acetylcholine,0.8631024956703186,TBD,chemosensory_unknown,576633271,INXXX370,3612,1343,-
20762,intrinsic neuron,gaba,0.5239341855049133,TBD,-,514581159,INXXX382,2227,1880,was: A6
20982,intrinsic neuron,acetylcholine,0.9299512505531311,04B,-,688708156,IN04B078,5114,1319,4B in T3 LHS
20992,intrinsic neuron,gaba,0.7906039953231812,05B,-,1237805764,IN05B042,6077,2866,soma missing
21669,ascending neuron,acetylcholine,0.8850222826004028,09B,unknown,962910520,AN09B037,481,1892,was A5
21750,descending neuron,gaba,0.6132360696792603,NA,tactile_unknown,1519223575,DNxn180,11343,1101,-
21750,descending neuron,gaba,0.6132360696792603,NA,tactile_unknown,1519223575,DNxn180,11343,1101,-
21971,intrinsic neuron,gaba,0.7027272582054138,TBD,-,459259501,INXXX409,2380,702,-
21976,sensory neuron,acetylcholine,0.7458394169807434,-,chemosensory,450509541,SNch01,3240,346,-
22123,sensory neuron,acetylcholine,0.6600474715232849,-,chemosensory,444937729,SNch01,3527,425,-
22247,sensory neuron,acetylcholine,0.7344970703125,-,chemosensory,439656464,SNch01,3188,413,-
22326,intrinsic neuron,gaba,0.6623334884643555,TBD,-,590782473,INXXX382,2860,2425,-
22360,intrinsic neuron,acetylcholine,0.9594078063964844,01A,unknown,602553917,IN01A065,2875,3368,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
23392,sensory neuron,acetylcholine,0.6212602853775024,-,chemosensory,390260957,SNch01,2982,316,-
24183,intrinsic neuron,gaba,0.6253359913825989,TBD,-,480443896,INXXX382,2087,1898,-
24449,intrinsic neuron,acetylcholine,0.772436797618866,TBD,chemosensory_unknown,566910327,INXXX370,3244,1719,-
30464,ascending neuron,acetylcholine,0.839637041091919,09B,unknown,876332184,AN09B037,363,1774,9B? ECM; was A5
100796,intrinsic neuron,gaba,0.88926762342453,TBD,chemosensory_unknown,653356183,INXXX369,5565,1977,cluster 13620
102359,intrinsic neuron,acetylcholine,0.929660439491272,01A,chemosensory_unknown,761868735,IN01A045,4150,2079,"aV, ipsi ventral dendrites, contra axon"
102675,intrinsic neuron,glutamate,0.875190019607544,14A,-,680153071,IN14A020,4315,1244,pred glut; post aV
152358,intrinsic neuron,gaba,0.591327428817749,TBD,-,598179284,INXXX382,2724,2046,-
153874,intrinsic neuron,acetylcholine,0.8210230469703674,TBD,-,971220564,INXXX244,3878,2236,-
154492,intrinsic neuron,gaba,0.6302087306976318,TBD,-,537460612,INXXX382,2570,2014,was A5
155278,intrinsic neuron,acetylcholine,0.9328480362892151,01A,chemosensory_unknown,526107360,IN01A059,2067,2908,-
164572,intrinsic neuron,acetylcholine,0.8539341688156128,TBD,chemosensory_unknown,582122203,INXXX370,3616,1394,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10878,ascending neuron,acetylcholine,0.9370914101600647,TBD,mixed,2483657766,ANXXX055,10012,8567,-
11087,intrinsic neuron,acetylcholine,0.9430294632911682,01A,chemosensory_unknown,589595141,IN01A061,2298,2969,-
11453,efferent neuron,gaba,0.4014788866043091,00B,-,2404405437,EN00B016,22,2881,dorsal
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11695,intrinsic neuron,acetylcholine,0.852316677570343,TBD,unknown,2225303836,INXXX100,9460,12170,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11828,intrinsic neuron,acetylcholine,0.7904059290885925,TBD,-,1704747933,INXXX149,10054,6436,-
11839,descending neuron,gaba,0.7862588167190552,NA,tactile_unknown,2237792761,DNxn180,14889,1574,-
11870,intrinsic neuron,acetylcholine,0.9583633542060852,TBD,-,2138325169,INXXX084,8383,4924,-
11873,intrinsic neuron,acetylcholine,0.9635022878646851,TBD,-,2196175505,INXXX084,8508,4949,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11959,descending neuron,gaba,0.9039970636367798,NA,chemosensory_unknown,4375046907,DNg98,38669,1916,-
12539,ascending neuron,acetylcholine,0.9410874843597412,TBD,-,1784943546,ANXXX099,5565,3806,-
12689,intrinsic neuron,gaba,0.9166858792304993,05B,tactile_unknown,1713981164,IN05B036,6623,5629,5B in T2 RHS; 1st pass ECM; sn subtype
12691,intrinsic neuron,acetylcholine,0.9560533165931702,TBD,-,2368720912,INXXX084,8937,4906,-
13020,descending neuron,gaba,0.5705164074897766,-,-,1542882666,DNg66,8963,1154,-
13222,intrinsic neuron,acetylcholine,0.8358033895492554,TBD,-,1506674204,INXXX137,9349,5184,-
13316,intrinsic neuron,acetylcholine,0.8337713479995728,TBD,-,1542658597,INXXX137,9288,5637,cluster 13620
13785,intrinsic neuron,acetylcholine,0.8863173723220825,TBD,-,981672531,INXXX239,4292,3273,-
